text,label
"Oil prices could fall below ZERO !

Are you ready for Ezekiel 38 ?
#Magog #Gog #Russia #Turkey #Syria #coronavirus #Jesus #HolySpirit #Israel https://t.co/e4rSb1Dyu7",positive
"FTC/FDA/FinCen all warn about disinformation???? But how do we deal with the lies coming from #IMPOTUS? 
https://t.co/EO4B96IIG0
https://t.co/0VrPS3Rj45",negative
The prolonged lockdown and isolation measures are taking a toll on people's mental health and well-being. #lockdown #coronavirus #COVID19,negative
"I'm not allowed to buy any more water. There's a crisis going on!""

This shopper filmed the moment he was asked to leave a supermarket after he was told he could not purchase any more bottles of water.

Are you for or against supermarkets putting limits on what you can buy? https://t.co/qxlqXKIvC8",extremely negative
Getting ready to go to the supermarket ????? I am slowing fucking losing it ? #Covid_19 #COVID?19 https://t.co/WuIpVI7o2B,negative
Supporting local businesses by ordering takeout from my favorite restaurants. Let's help them through this tough time. #SupportLocal #COVID19,positive
We are close to a bottom in equities. It will be this week. There are massive extremes happening today. Look at the VIX. Look at oil. Look at treasuries. Not to mention how oversold equities are! Headlines may get worse but prices are near extreme #coronavirus #COVID19 $SPY $VXX,negative
It's disheartening to see some people not taking the virus seriously and continuing to gather in large groups. We need to flatten the curve. #coronavirus #socialdistancing,negative
It may take 9 months for the economy to recover from the 19 shock says Bank Chairman Deepak Parekh He warns prices may fall by at least 20 leaving many companies bankrupt Banks too may be on a tighter leash post the,extremely negative
Let's remember to practice good hygiene to prevent the spread of COVID-19. #hygiene #prevention,neutral
"????And after the rich panic-fleers bought all the available food, they did not hunker down at home. Instead, they went out partying.???? #classwarfare #Covid_19 
https://t.co/UAyo4f7gCZ",positive
"@MichaelGrabell @Hormel production workers had ZERO paid sick leave prior to COVID-19 measures. Sick days counted against workers. 

As demand for Spam and other ready-to-eat food products grows, how are workers being protected?",extremely negative
Local cafe serves as Portuguese grocery store as well. Should they be open or closed? Can they still be open for takeaways? Numerous local food shops and takeaways can presumably remain open? If something is open for takeaways can you collect in person? #Covid_19,positive
"Luxembourg Prime Minister @Xavier_Bettel, addressing the nation now: ????You don????t need to create a supermarket outlet at home.???? #StopHoarding #COVID2019 #Luxembourg",positive
"As the Wuhan coronavirus (COVID-19) continues to spread across America, panic-stricken????citizens are buying items left and right. Shoppers are hoarding food and cleaning supplies, but????not all products can disinfect???? https://t.co/a96bNO4HsH",negative
"#Restaurants: check your #refrigeration coils now!
Clogged coils = big $$$ lost from electric waste.
A coil cleaning process: our https://t.co/YyMfcEcg7w ???? - no expensive outside fridge tech needed - DIY! #Cstores #pizzerias #bakeries #foodservice #grocery #coronavirus https://t.co/5DnDgqUUOh",extremely negative
Thank you to all the healthcare workers who are working tirelessly to keep us safe during this pandemic. You are true heroes. #COVID19 #HealthcareHeroes,positive
Anyone wearing gloves to the supermarket needs to read this Now 19,neutral
PSA: Panic buyers from the city need to stop going to rural counties and buying up everything. We need food too and you are bringing the virus with you. #Covid_19 #CoronaVirusUpdate #coronavirus,extremely negative
The power of unity is evident as countries work together to find solutions and support each other during this global crisis. #Unity #GlobalSupport,extremely positive
This pandemic has reminded us of the importance of taking care of our health. Let's use this time to prioritize self-care and make positive changes in our lives. #SelfCare #COVID19,positive
It's heartwarming to see communities coming together to support each other during these challenging times. We will get through this together. #CommunityStrong #COVID19,positive
hena 2010 perla jyot jitin patel b Indian mkt severe stress is the electronics industry components manufacturing has traditionally been sourced from China Chi want to earn profit by rising prices on Indian export need to re strategize items may have the 19 raise fears of a global pandemic,extremely negative
All the retailers those who have earning profit as there first priority by selling sanitizers and masks....kindly stop this foolish act..you can only earn when the consumer is willing to pay ...stop these things and cooperate in fighting this #Covid_19,negative
"Seems to be a lot of supermarkets advertising cut in food prices on TV in between covid-19 updates last couple of days, I thought the plan was to reduce the amount of shoppers #1basketpershopper",negative
COVID-ALERT: Coronavirus fallout: California consumer confidence drops to 13-month low - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/CqjAOJcDVn https://t.co/i11gw7XLwt,extremely positive
"While we are all spending much more time in our homes, #Homeowners may find an increase in their electricity and gas bills. Learn what you can do to keep these energy bills low during the #Coronavirus. 

https://t.co/pu9jBwthM0 https://t.co/fHydEkaj1C",positive
@MorganRadford good segment!  BTW where did you find that toilet paper we can see on your closet behind you? #toiletpaper #coronavirus,positive
"@SheckFrom116th We do understand, please check out our support for you during this time.  https://t.co/vPYwQ4GJWN
^ADP",extremely positive
@BrawlStop @Rebel_Harrie @BasedPoland @marcelXTTT You live where I used to live. I'm very aware of the current policy towards COVID-19 in the UK and am pretty sceptical about it. Korea has its own mask factories since it's a consumer product.,positive
"Due to COVID-19, our team is taking extra precautions within our shops. That includes picking up or dropping off a pet, online shopping, or in store shopping. Find all the details on our Facebook page. https://t.co/0TIdRjezqS",neutral
The economic inequality exacerbated by COVID-19 is deeply concerning. The most vulnerable populations are hit the hardest. #coronavirus #inequality,negative
The long-term effects of COVID-19 on children's education and development are concerning. #coronavirus #children,negative
Spent the day organizing my closet and it feels so good to have everything neat and tidy. Small victories during quarantine! #OrganizedHome #QuarantineLife #COVID19,positive
It's heartwarming to see communities coming together to support each other during these challenging times. #COVID19 #CommunitySupport,positive
The government's response to the pandemic has been a complete disaster. They are failing to protect the people. #COVID19 #coronavirus,negative
